vm_name,host_name,cluster_name,vm_power_state,vm_memory,vm_max_memory_usage,vm_cpu,vm_max_cpu_usage,percentage_memory,vm_vgpu_memory_mb,random_vgpu_memory,percentage_vgpu,percentage_cpu
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3777,0,0
ARLQ-PLA-001439,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2360,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1358,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5125,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5428,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6302,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1134,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1844,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7676,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7353,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3441,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13649,0,0
ARLQ-PLA-001384,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,4096,8,5590,0,16384,12420,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3174,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2240,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5155,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3848,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5556,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2585,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11796,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15028,0,0
ARLQ-PLA-001464,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6092,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14610,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7075,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10464,0,0
ARLQ-PLA-001461,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,4,0,0,4096,2992,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1941,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11644,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,584,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,267,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4612,0,0
ARLQ-PLA-001447,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14187,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4871,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14223,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2126,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15820,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,4497,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2709,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9391,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6863,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,2003,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13432,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,16257,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,192,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3645,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11122,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6692,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12007,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3233,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3092,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5761,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12643,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3903,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,14964,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1900,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3997,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3334,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15513,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14994,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12164,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1542,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15675,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1029,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13969,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1488,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5242,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5898,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11787,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12362,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14595,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2756,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2807,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5712,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7577,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2176,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4549,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11581,0,0
ARLQ-PLA-001441,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11179,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4836,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1542,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7216,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3667,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5720,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,4018,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14486,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,12718,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11527,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7722,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2836,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2980,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13306,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15232,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3545,0,0
ARLQ-PLA-001473,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3592,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,532,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13175,0,0
ARLQ-PLA-001405,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,6663,0,0
ARLQ-PLA-001373,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,4096,8,5590,0,16384,6269,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1659,0,0
ARLQ-PLA-001472,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15855,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1219,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4077,0,0
ARLQ-PLA-001359,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,11414,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5004,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,1649,0,0
ARLQ-PLA-001475,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13002,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3680,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3619,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9302,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,389,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14329,0,0
ARLQ-PLA-001447,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2338,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,756,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4251,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3266,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3273,0,0
ARLQ-PLA-001303,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4463,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3669,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8747,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13699,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4712,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6303,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7994,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,83,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3391,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5764,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,7275,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13524,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11578,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2612,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1412,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3889,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11538,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14713,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4267,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4075,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,260,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,1637,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5413,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7507,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,3541,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13149,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8276,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2345,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,7138,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14914,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,712,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1807,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,10430,0,0
ARLQ-PLA-001406,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14011,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12442,0,0
ARLQ-PLA-001282,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,15594,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2097,0,0
ARLQ-PLA-001307,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11239,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1454,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2008,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,4160,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14261,0,0
ARLQ-PLA-001439,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,3098,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,9146,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11362,0,0
ARLQ-PLA-001326,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2883,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2841,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14161,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,6816,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,11554,0,0
ARLQ-PLA-001329,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,4563,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,2421,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,5699,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,3973,0,0
ARLQ-PLA-001319,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,8805,0,0
ARLQ-PLA-001331,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1543,0,0
ARLQ-PLA-001305,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,11180,1,4096,1857,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,1402,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,11147,0,0
ARLQ-PLA-001436,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,6843,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,1667,0,0
ARLQ-PLA-001432,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,13459,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,160,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,3679,0,0
ARLQ-PLA-001478,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4055,0,0
ARLQ-PLA-001469,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,986,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,823,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15503,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3443,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,6549,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,2402,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9933,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5166,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,193,0,0
ARLQ-PLA-001388,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,6928,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,2546,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15352,0,0
ARLQ-PLA-001476,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8356,0,0
ARLQ-PLA-001324,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,16384,2052,0,0
ARLQ-PLA-001438,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,8192,88,0,0
ARLQ-PLA-001361,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,7793,0,0
ARLQ-PLA-001325,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,16384,10706,0,0
ARLQ-PLA-001358,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,3657,0,0
ARLQ-PLA-001474,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,2034,0,0
ARLQ-PLA-001477,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,9806,0,0
ARLQ-PLA-001485,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,12315,0,0
ARLQ-PLA-001486,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,4153,0,0
ARLQ-PLA-001455,hyp-140.x.omega.nebula,ECOM-01,poweredOff,16384,0,8,0,0,16384,5016,0,0
ARLQ-PLA-001226,hyp-141.x.omega.nebula,ECOM-01,poweredOff,16384,16384,8,22360,1,16384,10031,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14397,0,0
ARLQ-PLA-001398,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2136,0,0
ARLQ-PLA-001443,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,8721,0,0
ARLQ-PLA-001407,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,13577,0,0
ARLQ-PLA-001446,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,529,0,0
ARLQ-PLA-001330,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,8192,4109,0,0
ARLQ-PLA-001442,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,7355,0,0
ARLQ-PLA-001417,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,4,8800,1,4096,3223,0,0
ARLQ-PLA-001431,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,15141,0,0
ARLQ-PLA-001433,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,17600,1,16384,5345,0,0
ARLQ-PLA-001300,hyp-140.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,14554,0,0
ARLQ-PLA-001338,hyp-141.x.omega.nebula,ECOM-01,poweredOn,16384,16384,8,22360,1,16384,2420,0,0
